time,state,drone_pos_x,drone_pos_y,drone_pos_z,drone_vel_x,drone_vel_y,drone_vel_z,target_raw_x,target_raw_y,target_raw_z,target_est_x,target_est_y,target_est_z,target_pred_x,target_pred_y,target_pred_z,target_vel_x,target_vel_y,target_vel_z,error_x,error_y,future_error_x,future_error_y,error_xy_norm,future_error_xy_norm,pid_out_x,pid_out_y,ff_x,ff_y,final_sp_x,final_sp_y,final_sp_z,altitude_abs,dist_bottom,should_disarm,land_detected,pose_wait_dt,vel_wait_dt,control_processing_dt,send_cmd_dt,total_image_to_cmd_dt
36.432000,Descend,12.663089,0.027601,-3.192722,1.375453,0.004438,0.740162,12.476987,0.010413,0.144137,12.463520,0.010506,0.085241,13.084777,0.014863,0.082156,1.444783,0.010132,-0.007174,-0.199569,-0.017096,-0.169757,-0.014647,0.200300,0.170388,-0.108808,-0.010986,1.444783,0.010132,1.335975,-0.000854,0.601214,3.192722,-1.000000,0,0,0.156000,0.156000,0.000000,0.000000,0.160000
36.436000,Descend,12.663089,0.027601,-3.192722,1.375453,0.004438,0.740162,12.476987,0.010413,0.144137,12.463520,0.010506,0.085241,13.067439,0.014741,0.082243,1.444783,0.010132,-0.007174,-0.199569,-0.017096,-0.170588,-0.014715,0.200300,0.171222,-0.109480,-0.011041,1.444783,0.010132,1.335303,-0.000909,0.600241,3.192722,-1.000000,0,0,0.160000,0.160000,0.000000,0.000000,0.164000
36.456000,Descend,12.696712,0.027571,-3.175147,1.375715,0.004024,0.734284,12.476987,0.010413,0.144137,12.463520,0.010506,0.085241,13.119452,0.015106,0.081984,1.444783,0.010132,-0.007174,-0.233191,-0.017065,-0.201835,-0.014292,0.233815,0.202340,-0.134518,-0.010703,1.444783,0.010132,1.310266,-0.000570,0.563937,3.175147,-1.000000,0,0,0.180000,0.180000,0.000000,0.000000,0.184000
36.468000,Descend,12.696712,0.027571,-3.175147,1.375715,0.004024,0.734284,12.476987,0.010413,0.144137,12.463520,0.010506,0.085241,13.125231,0.015146,0.081956,1.444783,0.010132,-0.007174,-0.233191,-0.017065,-0.201558,-0.014268,0.233815,0.202062,-0.134321,-0.010683,1.444783,0.010132,1.310463,-0.000551,0.564260,3.175147,-1.000000,0,0,0.192000,0.192000,0.000000,0.000000,0.196000
36.484000,Descend,12.730330,0.027539,-3.157727,1.376233,0.003634,0.723844,12.476987,0.010413,0.144137,12.463520,0.010506,0.085241,13.154126,0.015349,0.081812,1.444783,0.010132,-0.007174,-0.266809,-0.017033,-0.234043,-0.013927,0.267353,0.234457,-0.160346,-0.010410,1.444783,0.010132,1.284437,-0.000278,0.526467,3.157727,-1.000000,0,0,0.208000,0.208000,0.000000,0.000000,0.212000
36.500000,Descend,12.752767,0.027520,-3.146272,1.376690,0.003381,0.714112,12.476987,0.010413,0.144137,12.463520,0.010506,0.085241,13.177243,0.015511,0.081697,1.444783,0.010132,-0.007174,-0.289247,-0.017015,-0.255609,-0.013680,0.289747,0.255974,-0.177639,-0.010213,1.444783,0.010132,1.267144,-0.000080,0.501363,3.146272,-1.000000,0,0,0.224000,0.224000,0.000000,0.000000,0.228000
36.500000,Descend,12.752767,0.027520,-3.146272,1.376690,0.003381,0.714112,12.476987,0.010413,0.144137,12.463520,0.010506,0.085241,13.154126,0.015349,0.081812,1.444783,0.010132,-0.007174,-0.289247,-0.017015,-0.256699,-0.013788,0.289747,0.257069,-0.178514,-0.010299,1.444783,0.010132,1.266269,-0.000166,0.500087,3.146272,-1.000000,0,0,0.224000,0.224000,0.000000,0.000000,0.228000
36.520000,Descend,12.775190,0.027499,-3.134989,1.377194,0.003214,0.702364,12.476987,0.010413,0.144137,12.463520,0.010506,0.085241,13.200359,0.015673,0.081583,1.444783,0.010132,-0.007174,-0.311670,-0.016993,-0.277200,-0.013464,0.312133,0.277527,-0.194959,-0.010040,1.444783,0.010132,1.249824,0.000092,0.476219,3.134989,-1.000000,0,0,0.240000,0.240000,0.000000,0.004000,0.248000
36.532000,Descend,12.808885,0.027484,-3.118443,1.378018,0.002972,0.682237,12.476987,0.010413,0.144137,12.463520,0.010506,0.085241,13.223476,0.015835,0.081468,1.444783,0.010132,-0.007174,-0.345365,-0.016979,-0.310246,-0.013212,0.345782,0.310527,-0.221445,-0.009839,1.444783,0.010132,1.223338,0.000294,0.000000,3.118443,-1.000000,0,0,0.256000,0.256000,0.000000,0.000000,0.260000
36.532000,Descend,12.808885,0.027484,-3.118443,1.378018,0.002972,0.682237,12.476987,0.010413,0.144137,12.463520,0.010506,0.085241,13.200359,0.015673,0.081583,1.444783,0.010132,-0.007174,-0.345365,-0.016979,-0.311315,-0.013327,0.345782,0.311600,-0.222304,-0.009930,1.444783,0.010132,1.222480,0.000202,0.000000,3.118443,-1.000000,0,0,0.256000,0.256000,0.000000,0.000000,0.260000
36.544000,Descend,12.808885,0.027484,-3.118443,1.378018,0.002972,0.682237,12.476987,0.010413,0.144137,12.463520,0.010506,0.085241,13.223476,0.015835,0.081468,1.444783,0.010132,-0.007174,-0.345365,-0.016979,-0.310246,-0.013212,0.345782,0.310527,-0.221473,-0.009839,1.444783,0.010132,1.223310,0.000294,0.000000,3.118443,-1.000000,0,0,0.264000,0.264000,0.000000,0.004000,0.272000
36.560000,Descend,12.842566,0.027464,-3.102476,1.378673,0.002661,0.657548,12.476987,0.010413,0.144137,12.463520,0.010506,0.085241,13.269709,0.016160,0.081238,1.444783,0.010132,-0.007174,-0.379046,-0.016958,-0.342157,-0.012789,0.379426,0.342396,-0.247071,-0.009500,1.444783,0.010132,1.197712,0.000632,0.000000,3.102476,-1.000000,0,0,0.284000,0.284000,0.000000,0.000000,0.288000
36.580000,Descend,12.865088,0.027456,-3.092251,1.379063,0.002499,0.626218,12.476987,0.010413,0.144137,12.463520,0.010506,0.085241,13.298605,0.016362,0.081095,1.444783,0.010132,-0.007174,-0.401568,-0.016950,-0.363582,-0.012538,0.401926,0.363798,-0.264283,-0.009299,1.444783,0.010132,1.180500,0.000833,0.000000,3.092251,-1.000000,0,0,0.304000,0.304000,0.000000,0.000000,0.308000
36.600000,Descend,12.898831,0.027505,-3.078521,1.379864,0.002345,0.534577,12.476987,0.010413,0.144137,12.463520,0.010506,0.085241,13.327500,0.016565,0.080951,1.444783,0.010132,-0.007174,-0.435311,-0.017000,-0.396490,-0.012343,0.435643,0.396682,-0.290689,-0.009143,1.444783,0.010132,1.154094,0.000989,0.000000,3.078521,-1.000000,0,0,0.324000,0.324000,0.000000,0.000000,0.328000
36.600000,Descend,12.898831,0.027505,-3.078521,1.379864,0.002345,0.534577,12.476987,0.010413,0.144137,12.463520,0.010506,0.085241,13.298605,0.016362,0.081095,1.444783,0.010132,-0.007174,-0.435311,-0.017000,-0.397788,-0.012499,0.435643,0.397984,-0.291732,-0.009268,1.444783,0.010132,1.153051,0.000865,0.000000,3.078521,-1.000000,0,0,0.324000,0.324000,0.000000,0.000000,0.328000
36.620000,Descend,12.921304,0.027548,-3.070689,1.380003,0.002362,0.470043,12.476987,0.010413,0.144137,12.463520,0.010506,0.085241,13.356396,0.016768,0.080808,1.444783,0.010132,-0.007174,-0.457784,-0.017042,-0.417750,-0.012240,0.458101,0.417930,-0.307785,-0.009061,1.444783,0.010132,1.136998,0.001072,0.000000,3.070689,-1.000000,0,0,0.344000,0.344000,0.000000,0.000000,0.348000
36.632000,Descend,12.954980,0.027628,-3.060880,1.379522,0.002203,0.379273,12.476987,0.010413,0.144137,12.463520,0.010506,0.085241,13.362175,0.016808,0.080779,1.444783,0.010132,-0.007174,-0.491460,-0.017123,-0.450868,-0.012190,0.491758,0.451032,-0.334333,-0.009021,1.444783,0.010132,1.110450,0.001111,0.000000,3.060880,-1.000000,0,0,0.356000,0.356000,0.000000,0.000000,0.360000
36.632000,Descend,12.954980,0.027628,-3.060880,1.379522,0.002203,0.379273,12.476987,0.010413,0.144137,12.463520,0.010506,0.085241,13.344838,0.016687,0.080865,1.444783,0.010132,-0.007174,-0.491460,-0.017123,-0.451651,-0.012285,0.491758,0.451818,-0.334964,-0.009097,1.444783,0.010132,1.109819,0.001035,0.000000,3.060880,-1.000000,0,0,0.356000,0.356000,0.000000,0.000000,0.360000
36.652000,Descend,12.977435,0.027700,-3.055724,1.378710,0.002229,0.325433,12.476987,0.010413,0.144137,12.463520,0.010506,0.085241,13.402629,0.017092,0.080578,1.444783,0.010132,-0.007174,-0.513915,-0.017194,-0.470967,-0.012057,0.514203,0.471122,-0.350512,-0.008914,1.444783,0.010132,1.094272,0.001218,0.000000,3.055724,-1.000000,0,0,0.376000,0.376000,0.000000,0.000000,0.380000
36.664000,Descend,12.977435,0.027700,-3.055724,1.378710,0.002229,0.325433,12.476987,0.010413,0.144137,12.463520,0.010506,0.085241,13.408408,0.017132,0.080550,1.444783,0.010132,-0.007174,-0.513915,-0.017194,-0.470703,-0.012025,0.514203,0.470857,-0.350357,-0.008889,1.444783,0.010132,1.094427,0.001244,0.000000,3.055724,-1.000000,0,0,0.388000,0.388000,0.000000,0.000000,0.392000
36.664000,Descend,12.977435,0.027700,-3.055724,1.378710,0.002229,0.325433,12.476987,0.010413,0.144137,12.463520,0.010506,0.085241,13.391071,0.017011,0.080636,1.444783,0.010132,-0.007174,-0.513915,-0.017194,-0.471496,-0.012120,0.514203,0.471651,-0.350995,-0.008965,1.444783,0.010132,1.093788,0.001168,0.000000,3.055724,-1.000000,0,0,0.388000,0.388000,0.000000,0.000000,0.392000
36.688000,Descend,12.999846,0.027768,-3.051378,1.377485,0.002247,0.277717,12.476987,0.010413,0.144137,12.463520,0.010506,0.085241,13.460421,0.017497,0.080291,1.444783,0.010132,-0.007174,-0.536326,-0.017262,-0.489891,-0.011822,0.536604,0.490034,-0.365829,-0.008726,1.444783,0.010132,1.078954,0.001406,0.000000,3.051378,-1.000000,0,0,0.412000,0.412000,0.000000,0.000000,0.416000
36.700000,Descend,13.033431,0.027885,-3.046635,1.374835,0.002411,0.216511,12.476987,0.010413,0.144137,12.463520,0.010506,0.085241,13.460421,0.017497,0.080291,1.444783,0.010132,-0.007174,-0.569911,-0.017379,-0.521646,-0.012051,0.570176,0.521786,-0.391296,-0.008910,1.444783,0.010132,1.053487,0.001223,0.000000,3.046635,-1.000000,0,0,0.424000,0.424000,0.000000,0.000000,0.428000
36.700000,Descend,13.033431,0.027885,-3.046635,1.374835,0.002411,0.216511,12.476987,0.010413,0.144137,12.463520,0.010506,0.085241,13.443083,0.017376,0.080377,1.444783,0.010132,-0.007174,-0.569911,-0.017379,-0.522487,-0.012144,0.570176,0.522628,-0.391974,-0.008984,1.444783,0.010132,1.052810,0.001148,0.000000,3.046635,-1.000000,0,0,0.424000,0.424000,0.000000,0.000000,0.428000
36.716000,Descend,13.066939,0.028020,-3.043528,1.371172,0.002534,0.167015,12.476987,0.010413,0.144137,12.463520,0.010506,0.085241,13.489316,0.017700,0.080148,1.444783,0.010132,-0.007174,-0.603419,-0.017515,-0.551156,-0.012120,0.603673,0.551289,-0.414997,-0.008965,1.444783,0.010132,1.029786,0.001168,0.000000,3.043528,-1.000000,0,0,0.440000,0.440000,0.000000,0.000000,0.444000
36.732000,Descend,13.089211,0.028116,-3.042134,1.368275,0.002631,0.139664,12.476987,0.010413,0.144137,12.463520,0.010506,0.085241,13.512433,0.017862,0.080033,1.444783,0.010132,-0.007174,-0.625691,-0.017611,-0.570146,-0.012165,0.625939,0.570275,-0.430280,-0.009000,1.444783,0.010132,1.014503,0.001132,0.000000,3.042134,-1.000000,0,0,0.456000,0.456000,0.000000,0.000000,0.460000
36.732000,Descend,13.089211,0.028116,-3.042134,1.368275,0.002631,0.139664,12.476987,0.010413,0.144137,12.463520,0.010506,0.085241,13.489316,0.017700,0.080148,1.444783,0.010132,-0.007174,-0.625691,-0.017611,-0.571371,-0.012285,0.625939,0.571503,-0.431266,-0.009097,1.444783,0.010132,1.013517,0.001036,0.000000,3.042134,-1.000000,0,0,0.456000,0.456000,0.000000,0.000000,0.460000
36.744000,Descend,13.089211,0.028116,-3.042134,1.368275,0.002631,0.139664,12.476987,0.010413,0.144137,12.463520,0.010506,0.085241,13.523991,0.017943,0.079976,1.444783,0.010132,-0.007174,-0.625691,-0.017611,-0.569534,-0.012105,0.625939,0.569663,-0.429865,-0.008952,1.444783,0.010132,1.014918,0.001180,0.000000,3.042134,-1.000000,0,0,0.468000,0.468000,0.000000,0.000000,0.472000
36.760000,Descend,13.122559,0.028298,-3.041279,1.363117,0.002867,0.105668,12.476987,0.010413,0.144137,12.463520,0.010506,0.085241,13.541328,0.018065,0.079890,1.444783,0.010132,-0.007174,-0.659039,-0.017793,-0.598116,-0.012373,0.659279,0.598244,-0.452802,-0.009167,1.444783,0.010132,0.991981,0.000966,0.000000,3.041279,-1.000000,0,0,0.480000,0.480000,0.004000,0.000000,0.488000
36.764000,Descend,13.122559,0.028298,-3.041279,1.363117,0.002867,0.105668,13.194343,0.010129,0.099768,13.190613,0.012305,0.083896,13.570640,0.013468,0.082360,1.472971,0.004510,-0.005955,0.068054,-0.015994,0.096396,-0.015570,0.069908,0.097646,0.102815,-0.011725,1.472971,0.004510,1.059981,-0.007215,0.686080,3.041279,-1.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
36.788000,Descend,13.144688,0.028418,-3.041042,1.359218,0.003042,0.086962,13.194343,0.010129,0.099768,13.190613,0.012305,0.083896,13.629559,0.013649,0.082122,1.472971,0.004510,-0.005955,0.045925,-0.016113,0.079823,-0.015676,0.048670,0.081348,0.089576,-0.011810,1.472971,0.004510,1.263981,-0.007300,0.705094,3.041042,-1.000000,0,0,0.024000,0.024000,0.000000,0.000000,0.024000
36.796000,Descend,13.177808,0.028675,-3.041469,1.352751,0.003301,0.074758,13.194343,0.010129,0.099768,13.190613,0.012305,0.083896,13.617774,0.013613,0.082170,1.472971,0.004510,-0.005955,0.012805,-0.016370,0.047668,-0.016020,0.020784,0.050288,0.063852,-0.012085,1.472971,0.004510,1.331981,-0.007575,0.741330,3.041469,-1.000000,0,0,0.032000,0.032000,0.000000,0.000000,0.032000
36.808000,Descend,13.177808,0.028675,-3.041469,1.352751,0.003301,0.074758,13.194343,0.010129,0.099768,13.190613,0.012305,0.083896,13.641342,0.013685,0.082074,1.472971,0.004510,-0.005955,0.012805,-0.016370,0.049592,-0.016001,0.020784,0.052109,0.065391,-0.012069,1.472971,0.004510,1.433981,-0.007559,0.739206,3.041469,-1.000000,0,0,0.044000,0.044000,0.000000,0.000000,0.044000
36.828000,Descend,13.199801,0.028875,-3.041633,1.348695,0.003473,0.100154,13.194343,0.010129,0.099768,13.190613,0.012305,0.083896,13.682585,0.013811,0.081908,1.472971,0.004510,-0.005955,-0.009189,-0.016570,0.032319,-0.016224,0.018947,0.036163,0.051573,-0.012248,1.472971,0.004510,1.524544,-0.007738,0.757810,3.041633,-1.000000,0,0,0.064000,0.064000,0.000000,0.000000,0.064000
36.832000,Descend,13.232671,0.029216,-3.040831,1.342814,0.003774,0.166164,13.194343,0.010129,0.099768,13.190613,0.012305,0.083896,13.664909,0.013757,0.081979,1.472971,0.004510,-0.005955,-0.042058,-0.016911,-0.000148,-0.016674,0.045331,0.016675,0.025599,-0.012608,1.472971,0.004510,1.498570,-0.008098,0.780546,3.040831,-1.000000,0,0,0.068000,0.068000,0.000000,0.000000,0.068000
36.848000,Descend,13.232671,0.029216,-3.040831,1.342814,0.003774,0.166164,13.194343,0.010129,0.099768,13.190613,0.012305,0.083896,13.694369,0.013847,0.081860,1.472971,0.004510,-0.005955,-0.042058,-0.016911,0.002456,-0.016660,0.045331,0.016840,0.027682,-0.012596,1.472971,0.004510,1.500653,-0.008087,0.780354,3.040831,-1.000000,0,0,0.080000,0.080000,0.000000,0.000000,0.080000
36.860000,Descend,13.254542,0.029490,-3.039403,1.338978,0.003988,0.218354,13.194343,0.010129,0.099768,13.190613,0.012305,0.083896,13.723828,0.013937,0.081741,1.472971,0.004510,-0.005955,-0.063930,-0.017185,-0.015424,-0.016996,0.066199,0.022951,0.013378,-0.012866,1.472971,0.004510,1.486350,-0.008356,0.773224,3.039403,-1.000000,0,0,0.096000,0.096000,0.000000,0.000000,0.096000
36.864000,Descend,13.254542,0.029490,-3.039403,1.338978,0.003988,0.218354,13.194343,0.010129,0.099768,13.190613,0.012305,0.083896,13.712045,0.013901,0.081788,1.472971,0.004510,-0.005955,-0.063930,-0.017185,-0.016496,-0.017000,0.066199,0.023688,0.012521,-0.012869,1.472971,0.004510,1.485492,-0.008359,0.772364,3.039403,-1.000000,0,0,0.100000,0.100000,0.000000,0.000000,0.100000
36.884000,Descend,13.276325,0.029758,-3.037046,1.335095,0.004237,0.272291,13.194343,0.010129,0.099768,13.190613,0.012305,0.083896,13.765072,0.014064,0.081574,1.472971,0.004510,-0.005955,-0.085712,-0.017454,-0.031940,-0.017347,0.087471,0.036347,0.000165,-0.013147,1.472971,0.004510,1.473136,-0.008637,0.757595,3.037046,-1.000000,0,0,0.120000,0.120000,0.000000,0.000000,0.120000
36.896000,Descend,13.308913,0.030200,-3.031745,1.329263,0.004467,0.351837,13.194343,0.010129,0.099768,13.190613,0.012305,0.083896,13.770964,0.014082,0.081550,1.472971,0.004510,-0.005955,-0.118300,-0.017895,-0.061679,-0.017878,0.119646,0.064218,-0.023633,-0.013571,1.472971,0.004510,1.449338,-0.009061,0.725079,3.031745,-1.000000,0,0,0.132000,0.132000,0.000000,0.000000,0.132000
36.896000,Descend,13.308913,0.030200,-3.031745,1.329263,0.004467,0.351837,13.343198,0.013083,0.094818,13.367710,0.013014,0.081085,13.727932,0.014203,0.079312,1.440887,0.004756,-0.007090,0.058797,-0.017186,0.086703,-0.017114,0.061257,0.088376,0.095073,-0.012960,1.440887,0.004756,1.457838,-0.008204,0.696894,3.031745,-1.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
36.916000,Descend,13.330558,0.030502,-3.027014,1.325432,0.004640,0.400778,13.343198,0.013083,0.094818,13.367710,0.013014,0.081085,13.785567,0.014393,0.079029,1.440887,0.004756,-0.007090,0.037152,-0.017489,0.070634,-0.017455,0.041063,0.072759,0.082232,-0.013233,1.440887,0.004756,1.523119,-0.008478,0.715115,3.027014,-1.000000,0,0,0.020000,0.020000,0.000000,0.000000,0.020000
36.928000,Descend,13.330558,0.030502,-3.027014,1.325432,0.004640,0.400778,13.343198,0.013083,0.094818,13.367710,0.013014,0.081085,13.791331,0.014412,0.079000,1.440887,0.004756,-0.007090,0.037152,-0.017489,0.071096,-0.017455,0.041063,0.073208,0.082611,-0.013233,1.440887,0.004756,1.523498,-0.008477,0.714591,3.027014,-1.000000,0,0,0.032000,0.032000,0.000000,0.000000,0.032000
36.928000,Descend,13.330558,0.030502,-3.027014,1.325432,0.004640,0.400778,13.343198,0.013083,0.094818,13.367710,0.013014,0.081085,13.774040,0.014355,0.079085,1.440887,0.004756,-0.007090,0.037152,-0.017489,0.069711,-0.017456,0.041063,0.071863,0.081503,-0.013234,1.440887,0.004756,1.522390,-0.008478,0.716160,3.027014,-1.000000,0,0,0.032000,0.032000,0.000000,0.000000,0.032000
36.952000,Descend,13.362914,0.030965,-3.018291,1.320072,0.004881,0.466250,13.343198,0.013083,0.094818,13.367710,0.013014,0.081085,13.843203,0.014583,0.078745,1.440887,0.004756,-0.007090,0.004796,-0.017952,0.044664,-0.017993,0.018581,0.048152,0.061466,-0.013663,1.440887,0.004756,1.502353,-0.008908,0.743822,3.018291,-1.000000,0,0,0.056000,0.056000,0.000000,0.000000,0.056000
36.964000,Descend,13.384418,0.031283,-3.011304,1.316707,0.004999,0.501744,13.343198,0.013083,0.094818,13.367710,0.013014,0.081085,13.843203,0.014583,0.078745,1.440887,0.004756,-0.007090,-0.016708,-0.018269,0.024271,-0.018349,0.024757,0.030427,0.045151,-0.013948,1.440887,0.004756,1.486038,-0.009193,0.764502,3.011304,-1.000000,0,0,0.068000,0.068000,0.000000,0.000000,0.068000
36.972000,Descend,13.384418,0.031283,-3.011304,1.316707,0.004999,0.501744,13.343198,0.013083,0.094818,13.367710,0.013014,0.081085,13.848967,0.014602,0.078717,1.440887,0.004756,-0.007090,-0.016708,-0.018269,0.024768,-0.018350,0.024757,0.030825,0.045548,-0.013949,1.440887,0.004756,1.486435,-0.009193,0.764038,3.011304,-1.000000,0,0,0.076000,0.076000,0.000000,0.000000,0.076000
36.988000,Descend,13.405847,0.031592,-3.003763,1.313732,0.005130,0.533421,13.343198,0.013083,0.094818,13.367710,0.013014,0.081085,13.883548,0.014716,0.078547,1.440887,0.004756,-0.007090,-0.038136,-0.018579,0.007385,-0.018713,0.042421,0.020118,0.031642,-0.014239,1.440887,0.004756,1.472529,-0.009484,0.776530,3.003763,-1.000000,0,0,0.092000,0.092000,0.000000,0.000000,0.092000
36.996000,Descend,13.437890,0.032052,-2.990982,1.310017,0.005232,0.575948,13.343198,0.013083,0.094818,13.367710,0.013014,0.081085,13.883548,0.014716,0.078547,1.440887,0.004756,-0.007090,-0.070180,-0.019039,-0.023329,-0.019209,0.072717,0.030220,0.007071,-0.014636,1.440887,0.004756,1.447958,-0.009881,0.764744,2.990982,-1.000000,0,0,0.100000,0.100000,0.000000,0.000000,0.100000
37.004000,Descend,13.437890,0.032052,-2.990982,1.310017,0.005232,0.575948,13.343198,0.013083,0.094818,13.367710,0.013014,0.081085,13.895075,0.014754,0.078490,1.440887,0.004756,-0.007090,-0.070180,-0.019039,-0.022282,-0.019213,0.072717,0.029421,0.007909,-0.014639,1.440887,0.004756,1.448796,-0.009884,0.765675,2.990982,-1.000000,0,0,0.108000,0.108000,0.000000,0.000000,0.108000
37.024000,Descend,13.459203,0.032363,-2.981723,1.308102,0.005242,0.603263,13.343198,0.013083,0.094818,13.367710,0.013014,0.081085,13.941183,0.014906,0.078263,1.440887,0.004756,-0.007090,-0.091493,-0.019349,-0.038644,-0.019543,0.093516,0.043304,-0.005181,-0.014903,1.440887,0.004756,1.435706,-0.010148,0.749478,2.981723,-1.000000,0,0,0.128000,0.128000,0.000000,0.000000,0.128000
37.028000,Descend,13.459203,0.032363,-2.981723,1.308102,0.005242,0.603263,13.490547,0.015960,0.102979,13.531397,0.014659,0.077183,13.885541,0.016314,0.074959,1.394269,0.006517,-0.008756,0.072194,-0.017705,0.094080,-0.017381,0.074333,0.095672,0.101002,-0.013173,1.394269,0.006517,1.469706,-0.006656,0.688383,2.981723,-1.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
37.040000,Descend,13.480485,0.032682,-2.971863,1.306702,0.005340,0.629743,13.490547,0.015960,0.102979,13.531397,0.014659,0.077183,13.913426,0.016444,0.074784,1.394269,0.006517,-0.008756,0.050912,-0.018023,0.074905,-0.017701,0.054008,0.076968,0.085671,-0.013430,1.394269,0.006517,1.479940,-0.006912,0.710204,2.971863,-1.000000,0,0,0.012000,0.012000,0.000000,0.000000,0.012000
37.060000,Descend,13.512337,0.033155,-2.956184,1.305505,0.005281,0.665388,13.490547,0.015960,0.102979,13.531397,0.014659,0.077183,13.952466,0.016627,0.074539,1.394269,0.006517,-0.008756,0.019060,-0.018497,0.045867,-0.018123,0.026560,0.049318,0.062440,-0.013767,1.394269,0.006517,1.456709,-0.007250,0.742463,2.956184,-1.000000,0,0,0.032000,0.032000,0.000000,0.000000,0.032000
37.060000,Descend,13.512337,0.033155,-2.956184,1.305505,0.005281,0.665388,13.490547,0.015960,0.102979,13.531397,0.014659,0.077183,13.924581,0.016496,0.074714,1.394269,0.006517,-0.008756,0.019060,-0.018497,0.044091,-0.018148,0.026560,0.047680,0.061020,-0.013787,1.394269,0.006517,1.455289,-0.007270,0.744373,2.956184,-1.000000,0,0,0.032000,0.032000,0.000000,0.000000,0.032000
37.080000,Descend,13.544147,0.033625,-2.939487,1.305578,0.005282,0.691449,13.490547,0.015960,0.102979,13.531397,0.014659,0.077183,13.980351,0.016757,0.074364,1.394269,0.006517,-0.008756,-0.012751,-0.018966,0.015808,-0.018568,0.022854,0.024386,0.038393,-0.014123,1.394269,0.006517,1.432662,-0.007606,0.771550,2.939487,-1.000000,0,0,0.052000,0.052000,0.000000,0.000000,0.052000
37.096000,Descend,13.554763,0.033763,-2.933707,1.305829,0.005234,0.697642,13.490547,0.015960,0.102979,13.531397,0.014659,0.077183,13.997083,0.016835,0.074259,1.394269,0.006517,-0.008756,-0.023366,-0.019104,0.006173,-0.018676,0.030182,0.019669,0.030685,-0.014209,1.394269,0.006517,1.424954,-0.007692,0.777052,2.933707,-1.000000,0,0,0.068000,0.068000,0.000000,0.000000,0.068000
37.096000,Descend,13.554763,0.033763,-2.933707,1.305829,0.005234,0.697642,13.596663,0.015794,0.110722,13.617976,0.015328,0.074333,13.963116,0.017023,0.071827,1.380559,0.006780,-0.010024,0.063213,-0.018435,0.081896,-0.018048,0.065847,0.083861,0.091264,-0.013708,1.380559,0.006780,1.433454,-0.006927,0.702162,2.933707,-1.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
37.120000,Descend,13.586595,0.034163,-2.916111,1.307237,0.005108,0.715306,13.596663,0.015794,0.110722,13.617976,0.015328,0.074333,14.029383,0.017348,0.071345,1.380559,0.006780,-0.010024,0.031382,-0.018836,0.053231,-0.018337,0.036600,0.056301,0.068345,-0.013939,1.380559,0.006780,1.448904,-0.007158,0.734315,2.916111,-1.000000,0,0,0.024000,0.024000,0.000000,0.000000,0.024000
37.128000,Descend,13.586595,0.034163,-2.916111,1.307237,0.005108,0.715306,13.642033,0.015783,0.106562,13.658421,0.015621,0.071598,14.013339,0.017388,0.068660,1.375654,0.006850,-0.011385,0.071826,-0.018542,0.089478,-0.018093,0.074181,0.091288,0.097350,-0.013743,1.375654,0.006850,1.473003,-0.006894,0.693497,2.916111,-1.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
37.132000,Descend,13.618527,0.034474,-2.897839,1.309521,0.005024,0.733404,13.642033,0.015783,0.106562,13.658421,0.015621,0.071598,14.013339,0.017388,0.068660,1.375654,0.006850,-0.011385,0.039893,-0.018853,0.056955,-0.018381,0.044123,0.059848,0.071334,-0.013974,1.375654,0.006850,1.446988,-0.007124,0.730177,2.897839,-1.000000,0,0,0.004000,0.004000,0.000000,0.000000,0.004000
37.152000,Descend,13.639879,0.034651,-2.885429,1.311547,0.004798,0.741761,13.642033,0.015783,0.106562,13.658421,0.015621,0.071598,14.062862,0.017635,0.068250,1.375654,0.006850,-0.011385,0.018541,-0.019030,0.037388,-0.018426,0.026569,0.041682,0.055680,-0.014010,1.375654,0.006850,1.431334,-0.007160,0.751371,2.885429,-1.000000,0,0,0.024000,0.024000,0.000000,0.000000,0.024000
37.160000,Descend,13.639879,0.034651,-2.885429,1.311547,0.004798,0.741761,13.697891,0.016041,0.108285,13.702774,0.015911,0.069815,14.058165,0.017704,0.066671,1.377481,0.006949,-0.012187,0.062895,-0.018740,0.079906,-0.018185,0.065627,0.081949,0.089701,-0.013816,1.377481,0.006949,1.467183,-0.006868,0.704392,2.885429,-1.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000
37.172000,Descend,13.639879,0.034651,-2.885429,1.311547,0.004798,0.741761,13.697891,0.016041,0.108285,13.702774,0.015911,0.069815,14.080204,0.017815,0.066476,1.377481,0.006949,-0.012187,0.062895,-0.018740,0.080961,-0.018150,0.065627,0.082971,0.090555,-0.013789,1.377481,0.006949,1.468036,-0.006840,0.703201,2.885429,-1.000000,0,0,0.012000,0.012000,0.000000,0.000000,0.012000
